Price,Close,High,Low,Open,Volume,MA50,MA200,RSI,MACD,BB_High,BB_Low
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,,,,,
Datetime,,,,,,,,,,,
2024-01-26 09:00:00+00:00,2020.5999755859375,2022.199951171875,2017.9000244140625,2020.300048828125,4161,2020.3260083007813,2026.2985034179687,51.50606226137668,0.5857721551690247,2025.1201591092554,2014.879865304807
2024-01-26 10:00:00+00:00,2023.5,2023.9000244140625,2020.5999755859375,2020.5999755859375,3897,2020.2600073242188,2026.174503173828,58.09929230126142,0.7712354890202278,2025.5344179629808,2014.8656064510817
2024-01-26 11:00:00+00:00,2023.300048828125,2024.699951171875,2022.4000244140625,2023.5,4583,2020.1120092773438,2026.03150390625,57.51862647426082,0.891801990560225,2025.446006178275,2014.9040182357874
2024-01-26 12:00:00+00:00,2021.4000244140625,2024.4000244140625,2020.0999755859375,2023.4000244140625,9034,2019.900009765625,2025.8800042724608,52.18167390631181,0.8245310400402559,2025.527961734697,2014.9320602379591
2024-01-26 13:00:00+00:00,2024.699951171875,2028.0999755859375,2018.5999755859375,2021.300048828125,18180,2019.7560083007813,2025.7445037841796,59.253130605205754,1.025671534814137,2025.664938379213,2015.8250762692244
2024-01-26 14:00:00+00:00,2020.0999755859375,2026.0,2018.9000244140625,2024.5,12435,2019.4800073242188,2025.5770031738282,48.48870193374351,0.8046220576552514,2025.1505777996329,2016.8594319659921
2024-01-26 15:00:00+00:00,2016.9000244140625,2020.0999755859375,2015.9000244140625,2020.0999755859375,14610,2019.1260083007812,2025.4050030517578,42.68002930875441,0.36699890306317684,2024.5257354222028,2017.7442719020157
2024-01-26 16:00:00+00:00,2017.800048828125,2019.300048828125,2015.5999755859375,2016.800048828125,8489,2018.8060083007813,2025.2345037841797,44.68708093182826,0.09174625482569354,2024.5536205789053,2017.696391628126
2024-01-26 17:00:00+00:00,2016.199951171875,2018.5999755859375,2016.0,2017.800048828125,7239,2018.4280078125,2025.0415032958983,41.87950806150006,-0.2525961886490222,2024.9527254818313,2016.8672818423875
2024-01-26 18:00:00+00:00,2016.9000244140625,2018.0,2015.5999755859375,2016.199951171875,5401,2018.2560083007813,2024.8245031738281,43.550561543433375,-0.46365526676777336,2025.1083977291742,2016.301612036451
2024-01-26 19:00:00+00:00,2016.800048828125,2017.5999755859375,2015.800048828125,2017.0999755859375,2081,2018.2720092773438,2024.6025036621095,43.35883869498309,-0.6317063830690586,2025.2463834510422,2015.803628755989
2024-01-26 20:00:00+00:00,2018.199951171875,2019.0,2016.0999755859375,2016.9000244140625,2071,2018.3100073242188,2024.4020031738282,46.88487505861014,-0.6444983084984415,2025.2067309013905,2015.563276422828
2024-01-26 21:00:00+00:00,2018.199951171875,2018.9000244140625,2017.800048828125,2018.199951171875,1698,2018.2680053710938,2024.2330029296875,46.88487505861014,-0.6471757622280165,2025.0705785855814,2015.3394189730122
2024-01-28 23:00:00+00:00,2021.5999755859375,2029.0,2021.0999755859375,2024.4000244140625,6260,2018.3820043945314,2024.070502319336,54.809138730329494,-0.37067124123927897,2025.0705785855814,2015.3394189730122
2024-01-29 00:00:00+00:00,2021.0999755859375,2021.5999755859375,2018.800048828125,2021.5999755859375,2362,2018.5460034179687,2023.9100024414063,53.544039774740575,-0.18969851121960346,2025.0323739335583,2015.3376211836292
2024-01-29 01:00:00+00:00,2022.4000244140625,2024.800048828125,2020.5999755859375,2021.0,2433,2018.73400390625,2023.788502807617,56.36429162836806,0.05795864544052165,2025.194931583872,2015.3250635333156
2024-01-29 02:00:00+00:00,2024.4000244140625,2024.5,2020.5999755859375,2022.4000244140625,2165,2018.93400390625,2023.6850030517578,60.35199467456403,0.4108756924485988,2025.4844658924242,2015.195526783357
2024-01-29 03:00:00+00:00,2024.699951171875,2025.4000244140625,2023.199951171875,2024.5,4460,2019.102001953125,2023.5855029296874,60.928640566187184,0.7066210895318363,2025.991948388539,2015.0380442872422
2024-01-29 04:00:00+00:00,2025.0,2026.5,2024.5,2024.800048828125,1185,2019.2940014648439,2023.492503051758,61.53141589187267,0.9542133032848596,2026.5172116968567,2014.892785861737
2024-01-29 05:00:00+00:00,2024.5,2025.800048828125,2023.699951171875,2025.300048828125,2049,2019.4580004882812,2023.4040032958985,59.87375313797914,1.0974355413725334,2026.9526310619383,2014.877361613843
2024-01-29 06:00:00+00:00,2028.0,2028.199951171875,2023.9000244140625,2024.4000244140625,4060,2019.7160009765626,2023.3375030517577,66.64725918231989,1.4763425878361431,2028.0617989583197,2014.5081961588676
2024-01-29 07:00:00+00:00,2030.699951171875,2033.199951171875,2027.800048828125,2027.9000244140625,5317,2020.02,2023.281502685547,70.74924878483446,1.971763386236944,2029.528754841299,2013.7612353930763
2024-01-29 08:00:00+00:00,2030.9000244140625,2032.9000244140625,2030.4000244140625,2030.5,5655,2020.3260009765625,2023.211502685547,71.03354829319835,2.3534036050302802,2030.8657712377842,2013.1842165551845
2024-01-29 09:00:00+00:00,2027.800048828125,2031.300048828125,2027.300048828125,2030.9000244140625,4569,2020.5740014648438,2023.1655029296876,61.12103600887732,2.378298560420035,2031.5287784005263,2013.1612118338485
2024-01-29 10:00:00+00:00,2026.9000244140625,2028.0,2025.0999755859375,2027.800048828125,3178,2020.7980029296875,2023.1565032958983,58.56572112516445,2.2989032182456413,2031.800263192239,2013.1097343663546
2024-01-29 11:00:00+00:00,2027.5,2027.9000244140625,2024.699951171875,2026.9000244140625,4370,2021.03400390625,2023.1515032958985,59.77307485089381,2.258361863360278,2032.3522002156797,2013.2977997843204
2024-01-29 12:00:00+00:00,2027.699951171875,2029.699951171875,2027.5,2027.5999755859375,3738,2021.3160034179687,2023.1260028076172,60.18941506308646,2.2168128968808105,2032.71021556575,2014.0197771100313
2024-01-29 13:00:00+00:00,2036.5,2037.199951171875,2027.0,2027.9000244140625,9918,2021.6900024414062,2023.1495025634765,73.29122515837945,2.860995659895252,2034.8899975207466,2013.7099902722223
2024-01-29 14:00:00+00:00,2023.9000244140625,2036.800048828125,2020.5999755859375,2036.5999755859375,21267,2021.7800024414062,2023.1105029296875,48.61900946453868,2.3279670581378014,2034.607956904062,2014.7620382131256
2024-01-29 15:00:00+00:00,2024.4000244140625,2025.199951171875,2019.4000244140625,2023.699951171875,14725,2021.91400390625,2023.0760028076172,49.34769536421635,1.923708557523014,2034.3227024949622,2015.7972926222253
2024-01-29 16:00:00+00:00,2026.0,2026.9000244140625,2022.800048828125,2024.4000244140625,11345,2022.1600048828125,2023.0480029296875,51.707860417284365,1.7126925874576955,2033.9747382850521,2017.065251949323
2024-01-29 17:00:00+00:00,2028.5,2030.4000244140625,2025.5,2026.0,21650,2022.3400048828125,2023.0235028076172,55.219001456198434,1.7272790201704993,2033.8759955259443,2018.193999591243
2024-01-29 18:00:00+00:00,2024.9000244140625,2028.800048828125,2024.0,2028.5,3440,2022.3620043945311,2022.9880029296876,49.623911752406705,1.4318455059510597,2033.3708855749007,2019.3691168665057
2024-01-29 19:00:00+00:00,2026.0,2027.0,2024.199951171875,2024.9000244140625,7313,2022.4760034179687,2022.9820031738282,51.24933773849596,1.271810514418803,2033.245491218484,2019.9345136643287
2024-01-29 20:00:00+00:00,2031.800048828125,2034.5999755859375,2026.0999755859375,2026.0999755859375,4573,2022.82400390625,2022.9985034179688,58.798357673883494,1.5946153647278152,2033.648153571075,2020.6018586359564
2024-01-29 21:00:00+00:00,2032.699951171875,2032.699951171875,2030.300048828125,2031.9000244140625,0,2023.1800024414063,2023.0430029296874,59.83750973252969,1.9011399744176742,2034.21582787106,2021.0641770117527
2024-01-29 23:00:00+00:00,2030.699951171875,2032.699951171875,2028.5999755859375,2032.5,545,2023.5080004882811,2023.0850024414062,56.431059302620135,1.9600850107908627,2034.4832263360558,2021.4267712225378
2024-01-30 00:00:00+00:00,2032.5,2032.800048828125,2030.0,2030.199951171875,333,2023.7980004882813,2023.1045025634767,58.70940030757464,2.127523506936086,2034.9798853681125,2021.7101170732938
2024-01-30 01:00:00+00:00,2030.0999755859375,2032.5999755859375,2029.5,2032.5,302,2023.99,2023.1325024414064,54.60903733282519,2.043007292743596,2035.0915152707976,2022.1084847292022
2024-01-30 02:00:00+00:00,2031.0,2031.0999755859375,2028.9000244140625,2029.800048828125,151,2024.19,2023.1535021972657,55.854203550982014,2.025305570577757,2035.2104809291732,2022.6395190708267
2024-01-30 03:00:00+00:00,2030.800048828125,2031.0999755859375,2030.199951171875,2030.800048828125,143,2024.3980004882812,2023.1620025634766,55.490014303139496,1.9724057737389558,2035.386466227443,2022.7435386553695
2024-01-30 04:00:00+00:00,2030.199951171875,2031.800048828125,2029.9000244140625,2030.699951171875,130,2024.5819995117188,2023.178002319336,54.34473505322126,1.8606114671847536,2035.3393210277359,2022.7406838550764
2024-01-30 05:00:00+00:00,2030.9000244140625,2031.800048828125,2030.300048828125,2030.300048828125,318,2024.7639990234375,2023.1735021972656,55.49865563049169,1.8076660843075842,2035.3393210277359,2022.7406838550764
2024-01-30 06:00:00+00:00,2032.800048828125,2034.199951171875,2030.699951171875,2030.699951171875,204,2024.9880004882812,2023.2095025634765,58.55995403504869,1.897153374806976,2035.7670007759373,2022.813004106875
2024-01-30 07:00:00+00:00,2036.5,2040.0,2032.800048828125,2032.800048828125,1476,2025.2880004882813,2023.3150024414062,63.78449957910364,2.2407973183981085,2036.8611454215895,2022.6788570198166
2024-01-30 08:00:00+00:00,2056.60009765625,2057.10009765625,2036.0999755859375,2036.5,29648,2026.002001953125,2023.538502807617,79.15762875282134,4.087924468224628,2044.8175188617033,2017.632493345328
2024-01-30 09:00:00+00:00,2054.0,2056.89990234375,2034.0,2056.60009765625,6534,2026.6260009765624,2023.7665026855468,74.73800342925719,5.281102627638802,2049.2461255186727,2015.8338915711709
2024-01-30 10:00:00+00:00,2053.800048828125,2055.60009765625,2034.0,2054.0,4455,2027.2780029296875,2023.9860028076173,74.394010412807,6.139794794350337,2052.467093337161,2014.3429286354954
2024-01-30 11:00:00+00:00,2052.699951171875,2054.39990234375,2029.300048828125,2053.800048828125,6129,2027.9080029296874,2024.2110028076172,72.41907420713906,6.654833062992111,2055.129450011716,2014.5605646367217
2024-01-30 12:00:00+00:00,2054.39990234375,2054.699951171875,2032.4000244140625,2052.60009765625,6185,2028.59,2024.440502319336,73.58598951616224,7.118123161103313,2057.7253178374112,2014.9646846039948
2024-01-30 13:00:00+00:00,2055.89990234375,2056.199951171875,2032.199951171875,2054.300048828125,14758,2029.2959985351563,2024.6750018310547,74.60689559825423,7.51963964069364,2060.2732956619802,2015.4066970138008
2024-01-30 14:00:00+00:00,2065.199951171875,2067.199951171875,2036.300048828125,2056.0,45214,2030.1299975585937,2024.9570013427735,79.81575473649919,8.490408417081198,2064.6159316051835,2014.7340561877854
2024-01-30 15:00:00+00:00,2050.89990234375,2068.0,2028.0999755859375,2045.699951171875,52136,2030.6819946289063,2025.1550006103516,59.57843891038277,8.013480817795426,2065.405096400059,2016.5448791858782
2024-01-30 16:00:00+00:00,2054.10009765625,2054.300048828125,2030.800048828125,2050.89990234375,16781,2031.33599609375,2025.3620013427735,61.90621932315904,7.8037841103177925,2066.4328033551187,2018.3271819964436
2024-01-30 17:00:00+00:00,2052.199951171875,2054.300048828125,2032.0999755859375,2054.10009765625,7339,2031.88599609375,2025.5560009765625,59.7075815303408,7.398981168551018,2067.3013562899564,2019.4986192959807
2024-01-30 18:00:00+00:00,2051.10009765625,2052.199951171875,2030.800048828125,2052.199951171875,7307,2032.5059985351563,2025.7650012207032,58.4143642197464,6.909771390495052,2067.9176633020975,2020.7223269322774
2024-01-30 19:00:00+00:00,2054.39990234375,2055.39990234375,2050.60009765625,2051.0,4294,2033.25599609375,2025.9875006103516,61.134229434416824,6.710975825602645,2068.623229058222,2022.3867562933406
2024-01-30 20:00:00+00:00,2054.300048828125,2055.0,2053.60009765625,2054.39990234375,2872,2033.98599609375,2026.2085009765624,61.00420540514025,6.470780435045981,2069.2079353901922,2023.9820548441828
2024-01-30 21:00:00+00:00,2055.300048828125,2055.39990234375,2054.199951171875,2054.300048828125,1102,2034.767998046875,2026.4300012207032,61.87864306231226,6.2886241554356275,2069.4358488327857,2026.2741487258083
2024-01-30 23:00:00+00:00,2054.5,2055.699951171875,2053.699951171875,2055.300048828125,0,2035.5199975585938,2026.6305010986327,60.70579327537738,6.010422330073425,2069.3332891654823,2028.7267083931113
2024-01-31 00:00:00+00:00,2054.10009765625,2056.699951171875,2053.89990234375,2054.5,2339,2036.2659985351563,2026.8300018310547,60.09267356525599,5.692062053948121,2068.7818149129907,2031.608187528415
2024-01-31 01:00:00+00:00,2052.699951171875,2055.300048828125,2052.699951171875,2054.10009765625,3141,2036.9559985351561,2027.0355017089844,57.8881780080145,5.266075086105502,2067.497197912107,2035.1428045292992
2024-01-31 02:00:00+00:00,2051.800048828125,2052.89990234375,2050.89990234375,2052.800048828125,2300,2037.6280004882813,2027.2330017089844,56.45468917515296,4.8005252794785065,2065.55532393755,2039.1746809452632
2024-01-31 03:00:00+00:00,2052.0,2052.39990234375,2051.10009765625,2051.800048828125,1104,2038.2360009765625,2027.424501953125,56.71119268260081,4.39702196002645,2063.0083549609667,2043.641645039033
2024-01-31 04:00:00+00:00,2052.60009765625,2052.89990234375,2051.199951171875,2052.10009765625,710,2038.8660034179688,2027.6150024414062,57.519952502743415,4.078649406423665,2060.0176362857005,2048.2423734799245
2024-01-31 05:00:00+00:00,2052.89990234375,2053.199951171875,2051.300048828125,2052.60009765625,1523,2039.4760009765625,2027.7935021972655,57.94270526333051,3.8066479288841037,2059.7423779639735,2048.147612270401
2024-01-31 06:00:00+00:00,2052.199951171875,2053.699951171875,2051.5,2053.0,1779,2040.0319995117188,2027.9990020751952,56.52827607725334,3.4943241942646637,2059.7018445364974,2048.0081408150654
2024-01-31 07:00:00+00:00,2054.60009765625,2056.5,2051.800048828125,2052.199951171875,4792,2040.6300024414063,2028.1970025634766,60.12295493173561,3.4012694300627118,2059.7507366091754,2048.0392536251998
2024-01-31 08:00:00+00:00,2057.199951171875,2058.60009765625,2054.10009765625,2054.5,5780,2041.2740014648436,2028.4040020751954,63.6311123037053,3.496998092631202,2060.1188391157784,2048.1211511185966
2024-01-31 09:00:00+00:00,2056.300048828125,2058.0,2056.0,2057.199951171875,3757,2041.9100024414063,2028.5995025634766,61.61068457794609,3.460360269870307,2060.288294874529,2048.1417100082836
2024-01-31 10:00:00+00:00,2055.0,2056.60009765625,2053.89990234375,2056.39990234375,3156,2042.4500024414062,2028.7810028076171,58.7104178490408,3.2885135190831534,2060.2059206298554,2048.134094018582
2024-01-31 11:00:00+00:00,2055.199951171875,2057.0,2054.699951171875,2054.89990234375,2315,2042.9400024414062,2028.9415026855468,59.02986445620956,3.1323503346670805,2057.033409477178,2050.3066051712594
2024-01-31 12:00:00+00:00,2056.60009765625,2057.699951171875,2055.0,2055.300048828125,2930,2043.45400390625,2029.1135034179688,61.288430405828564,3.085996558339957,2057.2971633054867,2050.612870874201
2024-01-31 13:00:00+00:00,2060.10009765625,2061.39990234375,2054.0,2056.60009765625,18789,2044.1000048828125,2029.2905041503907,66.29097351041787,3.2937137243707184,2058.5396564779503,2049.9703777017376
2024-01-31 14:00:00+00:00,2070.0,2073.800048828125,2058.800048828125,2060.199951171875,41431,2044.9620043945313,2029.5150042724608,75.81221700891332,4.2086556941312665,2063.1403904098315,2047.1496486526685
2024-01-31 15:00:00+00:00,2070.60009765625,2074.60009765625,2068.800048828125,2069.89990234375,25936,2045.8240063476562,2029.7395050048829,76.25012660672766,4.9253997205773885,2066.348561209372,2045.8914778531278
2024-01-31 16:00:00+00:00,2068.10009765625,2072.0,2065.39990234375,2070.699951171875,16699,2046.6320092773437,2029.955005493164,70.52196128478712,5.2313911974733855,2068.2443826480726,2045.3656759456776
2024-01-31 17:00:00+00:00,2067.699951171875,2069.199951171875,2067.39990234375,2068.10009765625,6319,2047.2560083007813,2030.1645050048828,69.62044116028318,5.379590598595314,2069.7855122341307,2045.164536593994
2024-01-31 18:00:00+00:00,2064.60009765625,2068.10009765625,2064.0,2067.699951171875,11670,2048.070009765625,2030.3580053710937,62.911026060332404,5.187113602802583,2070.5848056699606,2045.2952480409767
2024-01-31 19:00:00+00:00,2063.10009765625,2069.39990234375,2057.39990234375,2064.699951171875,35302,2048.844011230469,2030.5500061035157,59.90267260426994,4.857542012334761,2071.1022477139472,2045.6378157626154
2024-01-31 20:00:00+00:00,2053.10009765625,2064.199951171875,2048.800048828125,2063.10009765625,27155,2049.3860131835936,2030.7010064697265,44.59309699674963,3.7462532504318915,2071.1265651210438,2045.5134983555185
2024-01-31 21:00:00+00:00,2057.699951171875,2058.39990234375,2051.5,2053.0,5950,2049.9700122070312,2030.8725061035157,50.81951718599423,3.199832953886016,2071.1206148383208,2046.0194486382413
2024-01-31 23:00:00+00:00,2057.199951171875,2058.699951171875,2056.60009765625,2057.89990234375,0,2050.6160107421874,2031.0300061035157,50.15967519212673,2.6953745112487013,2071.0233940882463,2046.6566596226912
2024-02-01 00:00:00+00:00,2058.0,2060.10009765625,2056.5,2057.300048828125,3160,2051.2560107421873,2031.169506225586,51.25039129144893,2.333248577964696,2070.923845110839,2047.3562086000989
2024-02-01 01:00:00+00:00,2058.699951171875,2059.300048828125,2057.300048828125,2058.10009765625,3722,2051.7940087890624,2031.303505859375,52.235250831023734,2.0787785120032822,2070.8454971125525,2048.044541949948
2024-02-01 02:00:00+00:00,2064.300048828125,2067.0,2058.5,2058.60009765625,5079,2052.4260107421874,2031.4650061035156,59.316835157043506,2.3024490310563124,2071.1872157984744,2048.8428379124634
2024-02-01 03:00:00+00:00,2063.60009765625,2065.699951171875,2062.800048828125,2064.300048828125,2811,2053.084013671875,2031.6200067138673,58.15625225244769,2.3956141700955413,2071.25619331639,2049.913875042985
2024-02-01 04:00:00+00:00,2063.199951171875,2063.89990234375,2062.199951171875,2063.60009765625,1315,2053.6980126953126,2031.7670062255859,57.46405414979806,2.409385836742331,2071.3754191092994,2050.6546346016385
2024-02-01 05:00:00+00:00,2061.800048828125,2063.60009765625,2061.60009765625,2063.0,2443,2054.332014160156,2031.9000067138672,54.99777336999733,2.2810450941660747,2071.459649209042,2051.030414267521
2024-02-01 06:00:00+00:00,2060.699951171875,2062.10009765625,2059.60009765625,2061.800048828125,3198,2054.9260131835936,2032.0165063476563,53.070181821713,2.0667413364449203,2071.4306512732383,2051.4994024376992
2024-02-01 07:00:00+00:00,2060.0,2061.300048828125,2058.199951171875,2060.60009765625,4770,2055.510012207031,2032.1565063476562,51.82556647124377,1.8194503634208559,2071.2614196991094,2052.168634011828
2024-02-01 08:00:00+00:00,2059.10009765625,2060.0,2056.10009765625,2059.89990234375,7746,2056.0880151367187,2032.3020068359374,50.19565860520836,1.5331823159554006,2071.06753567354,2052.752532685835
2024-02-01 09:00:00+00:00,2058.300048828125,2060.10009765625,2057.39990234375,2059.0,3295,2056.636015625,2032.458507080078,48.7283990880424,1.2276045110997984,2070.9838163580816,2053.006247118481
2024-02-01 10:00:00+00:00,2048.800048828125,2058.39990234375,2047.5,2058.300048828125,9748,2056.956015625,2032.5465075683594,35.46994056583702,0.21636714819442204,2072.0895179183235,2050.7705406754267
2024-02-01 11:00:00+00:00,2050.300048828125,2051.39990234375,2046.699951171875,2048.800048828125,11422,2057.2320166015625,2032.6470080566405,38.323475043801324,-0.4587204398162612,2071.3917312584786,2049.4983322180838
2024-02-01 12:00:00+00:00,2051.10009765625,2051.39990234375,2046.4000244140625,2050.199951171875,8143,2057.1220166015623,2032.7445086669923,39.85124381316808,-0.9185860744491947,2070.093977155372,2048.8460863211903
2024-02-01 13:00:00+00:00,2056.89990234375,2059.199951171875,2047.699951171875,2051.10009765625,25439,2057.1800146484375,2032.8755084228515,49.5981308507391,-0.8057489632701618,2068.811500546393,2049.0085433989193
2024-02-01 14:00:00+00:00,2063.699951171875,2068.300048828125,2056.800048828125,2057.0,31779,2057.3780126953125,2033.0350079345703,58.15911167353266,-0.16570745724538938,2068.0382260456495,2049.381817899663
2024-02-01 15:00:00+00:00,2069.5,2070.800048828125,2056.800048828125,2063.39990234375,30381,2057.714013671875,2033.2360076904297,63.80609635308574,0.8003199250151738,2069.1098892038613,2048.8001449758262
2024-02-01 16:00:00+00:00,2076.89990234375,2083.199951171875,2069.39990234375,2069.5,44878,2058.164013671875,2033.466007080078,69.4678626896728,2.1383641302759315,2072.3801761229706,2046.9098385254667
2024-02-01 17:00:00+00:00,2072.0,2080.0,2068.60009765625,2077.0,24494,2058.486015625,2033.6720068359375,62.496490557322005,2.7714451396791446,2074.0278021697113,2047.1522027131014
2024-02-01 18:00:00+00:00,2072.800048828125,2075.89990234375,2069.39990234375,2071.800048828125,16648,2058.638017578125,2033.8790069580077,63.146804745410456,3.299686918068801,2075.7130586649823,2046.9769559834551
2024-02-01 19:00:00+00:00,2072.0,2075.300048828125,2071.300048828125,2072.800048828125,4936,2059.06001953125,2034.096506958008,61.98922162236801,3.6121267305970832,2077.0355937194595,2047.1344258117902
2024-02-01 20:00:00+00:00,2073.0,2073.199951171875,2070.699951171875,2072.10009765625,3547,2059.438017578125,2034.3275067138673,62.90457614998146,3.8955239998931575,2078.38363999362,2047.28637953763
2024-02-01 21:00:00+00:00,2072.300048828125,2072.89990234375,2071.300048828125,2072.89990234375,1987,2059.84001953125,2034.5655072021484,61.78306283634966,4.017328900873963,2079.4651847535024,2047.5648445433726
2024-02-01 23:00:00+00:00,2071.800048828125,2073.300048828125,2071.60009765625,2072.0,0,2060.2540185546877,2034.8130072021484,60.94714706932625,4.027092525279386,2080.243929437245,2047.53609985963
2024-02-02 00:00:00+00:00,2072.0,2073.800048828125,2071.60009765625,2071.699951171875,1696,2060.6060205078124,2035.0560070800782,61.173382837773346,4.004799817082585,2081.0396991660227,2047.5803203652276
2024-02-02 01:00:00+00:00,2071.89990234375,2073.199951171875,2070.10009765625,2072.0,3857,2060.958017578125,2035.2965063476563,60.98292388822445,3.9337102774884443,2081.7861476552835,2047.7038669931544
2024-02-02 02:00:00+00:00,2071.10009765625,2072.699951171875,2069.0,2072.0,2624,2061.2740185546877,2035.5355065917968,59.39177823849375,3.7693826542736133,2082.4111269740474,2048.008892557202
2024-02-02 03:00:00+00:00,2071.699951171875,2072.199951171875,2070.800048828125,2071.10009765625,1906,2061.618017578125,2035.772006225586,60.22989471783039,3.645531575744826,2083.0523252671824,2048.4676942640676
2024-02-02 04:00:00+00:00,2072.300048828125,2073.10009765625,2071.199951171875,2071.699951171875,1319,2061.9820166015625,2035.9945062255858,61.094977141161344,3.554823773683893,2083.6790621110695,2049.0709623029934
2024-02-02 05:00:00+00:00,2072.699951171875,2073.800048828125,2071.5,2072.199951171875,2274,2062.3820166015626,2036.201005859375,61.69296991023596,3.475146636827958,2084.23047218832,2049.879537577305
2024-02-02 06:00:00+00:00,2072.60009765625,2074.10009765625,2071.300048828125,2072.60009765625,2451,2062.798017578125,2036.440506591797,61.43903131581084,3.365153196314168,2084.61552669487,2050.924487953567
2024-02-02 07:00:00+00:00,2072.10009765625,2074.199951171875,2071.89990234375,2072.699951171875,2669,2063.20001953125,2036.679006958008,60.10491303718326,3.2007406352704493,2083.4305494762075,2054.439470055043
2024-02-02 08:00:00+00:00,2071.10009765625,2074.0,2070.699951171875,2072.10009765625,3759,2063.57001953125,2036.9055072021483,57.419423400418566,2.9556796186657266,2081.691642203534,2058.258382210529
2024-02-02 09:00:00+00:00,2070.10009765625,2072.0,2069.60009765625,2071.0,4367,2063.9140234375,2037.1295074462892,54.78341209174655,2.6502252082927953,2078.8256493895,2063.0243750245622
2024-02-02 10:00:00+00:00,2071.699951171875,2072.699951171875,2069.89990234375,2070.0,3284,2064.3040234375,2037.3725073242188,58.09770689450806,2.5083307204058656,2076.248574201917,2067.081455094958
2024-02-02 11:00:00+00:00,2073.199951171875,2073.199951171875,2070.699951171875,2071.699951171875,2865,2064.6760205078126,2037.6245068359376,60.98518452579816,2.4882329795209444,2074.948800323664,2069.331228973211
2024-02-02 12:00:00+00:00,2072.199951171875,2073.39990234375,2070.699951171875,2073.300048828125,5045,2064.9760205078123,2037.8720068359376,58.11025600601087,2.364358875072867,2074.80940811427,2069.7406162997922
2024-02-02 13:00:00+00:00,2048.39990234375,2074.699951171875,2046.0999755859375,2072.300048828125,67892,2064.818017578125,2038.0025061035155,26.31479151208876,0.34178285965663235,2081.2436119230115,2060.456412491051
2024-02-02 14:00:00+00:00,2052.10009765625,2052.89990234375,2044.199951171875,2048.300048828125,43024,2064.76001953125,2038.1475067138672,32.498608066066,-0.9515791543835803,2083.0502517853934,2056.6597823942943
2024-02-02 15:00:00+00:00,2052.0,2052.39990234375,2045.300048828125,2052.0,22174,2064.6960205078126,2038.2975067138673,32.41934616653336,-1.9620377629830728,2084.0404369094435,2053.589592387432
2024-02-02 16:00:00+00:00,2053.300048828125,2054.60009765625,2049.89990234375,2051.89990234375,12203,2064.63001953125,2038.4430072021485,34.64867707895522,-2.6276406094943923,2084.44596432599,2051.3140698536977
2024-02-02 17:00:00+00:00,2052.300048828125,2054.10009765625,2050.89990234375,2053.300048828125,6743,2064.4740185546875,2038.5900073242187,33.7270493843846,-3.1989517785905264,2084.5495377470265,2049.140501315473
2024-02-02 18:00:00+00:00,2054.39990234375,2055.800048828125,2051.300048828125,2052.199951171875,9696,2064.1620166015623,2038.743006591797,37.48725106547691,-3.442595271324535,2084.260406311127,2047.6396181029354
2024-02-02 19:00:00+00:00,2055.199951171875,2055.5,2053.39990234375,2054.5,3790,2063.854013671875,2038.875506591797,38.90945222657253,-3.530430633799824,2083.795742291915,2046.4442723565228
2024-02-02 20:00:00+00:00,2053.10009765625,2055.5,2053.0,2055.199951171875,3284,2063.554013671875,2038.9965069580078,36.558529571750725,-3.726524367654747,2083.2705561725497,2045.0794682415124
2024-02-02 21:00:00+00:00,2057.10009765625,2057.10009765625,2053.10009765625,2053.199951171875,2167,2063.3420166015626,2039.1225073242188,43.554790361347294,-3.518603226171763,2082.4225324678864,2044.4475114774261
2024-02-04 23:00:00+00:00,2056.10009765625,2059.10009765625,2055.800048828125,2057.89990234375,3239,2063.1720166015625,2039.2215075683594,42.298914638707295,-3.395376084255986,2081.5870086593754,2043.7830352859369
2024-02-05 00:00:00+00:00,2052.10009765625,2056.60009765625,2050.10009765625,2056.10009765625,4979,2062.9520166015627,2039.316508178711,37.625467670699294,-3.579225177236367,2080.6680958471457,2042.7419627466045
2024-02-05 01:00:00+00:00,2054.300048828125,2054.60009765625,2050.800048828125,2052.0,3718,2062.976015625,2039.436508178711,41.456571989989285,-3.5069829181143177,2079.3758061348262,2042.2342524589237
2024-02-05 02:00:00+00:00,2049.800048828125,2055.0,2049.199951171875,2054.300048828125,3119,2062.818017578125,2039.5355084228515,36.51593188766345,-3.7693915992222173,2077.9781613446708,2041.3419070147042
2024-02-05 03:00:00+00:00,2048.60009765625,2050.800048828125,2045.300048828125,2049.699951171875,4233,2062.6460205078124,2039.6465087890624,35.307579725307946,-4.027749017228871,2076.3700641477667,2040.5500042116084
2024-02-05 04:00:00+00:00,2048.300048828125,2049.800048828125,2047.9000244140625,2048.5,1621,2062.452021484375,2039.7620092773439,34.99573436230318,-4.208201043070403,2074.5483286553717,2039.9917348211911
2024-02-05 05:00:00+00:00,2046.0999755859375,2048.300048828125,2045.199951171875,2048.10009765625,4453,2062.200021972656,2039.8570092773436,32.714148335888495,-4.47712854653264,2072.723000506029,2039.3170507635025
2024-02-05 06:00:00+00:00,2047.0999755859375,2047.4000244140625,2042.0999755859375,2046.0,4755,2061.8560205078124,2039.9615093994141,34.79504206015241,-4.5570332452966795,2070.6802404767723,2039.0597985857275
